film_id,titulo_pelicula,actor_id,actor_full_name,total_actores_en_pelicula,total_peliculas_del_actor,categoria_reparto,nivel_protagonismo
779,Sense Greek,100,Spencer Depp,7,24,Elenco Estándar,Actor Promedio
780,Sensibility Rear,121,Liza Bergman,6,25,Elenco Estándar,Actor Promedio
780,Sensibility Rear,106,Groucho Dunst,6,35,Elenco Estándar,Actor Muy Prolífico
780,Sensibility Rear,174,Michael Bening,6,24,Elenco Estándar,Actor Promedio
780,Sensibility Rear,75,Burt Posey,6,24,Elenco Estándar,Actor Promedio
780,Sensibility Rear,74,Milla Keitel,6,28,Elenco Estándar,Actor Promedio
780,Sensibility Rear,61,Christian Neeson,6,25,Elenco Estándar,Actor Promedio
781,Seven Swarm,56,Dan Harris,7,28,Elenco Estándar,Actor Promedio
781,Seven Swarm,76,Angelina Astaire,7,31,Elenco Estándar,Actor Muy Prolífico
781,Seven Swarm,63,Cameron Wray,7,19,Elenco Estándar,Actor Promedio
781,Seven Swarm,24,Cameron Streep,7,24,Elenco Estándar,Actor Promedio
781,Seven Swarm,195,Jayne Silverstone,7,27,Elenco Estándar,Actor Promedio
781,Seven Swarm,107,Gina Degeneres,7,42,Elenco Estándar,Actor Muy Prolífico
781,Seven Swarm,136,Ed Mansfield,7,32,Elenco Estándar,Actor Muy Prolífico
782,Shakespeare Saddle,149,Russell Temple,6,31,Elenco Estándar,Actor Muy Prolífico
782,Shakespeare Saddle,119,Warren Jackman,6,32,Elenco Estándar,Actor Muy Prolífico
782,Shakespeare Saddle,98,Chris Bridges,6,27,Elenco Estándar,Actor Promedio
782,Shakespeare Saddle,84,James Pitt,6,31,Elenco Estándar,Actor Muy Prolífico
782,Shakespeare Saddle,23,Sandra Kilmer,6,37,Elenco Estándar,Actor Muy Prolífico
782,Shakespeare Saddle,10,Christian Gable,6,22,Elenco Estándar,Actor Promedio
783,Shane Darkness,60,Henry Berry,3,35,Elenco Estándar,Actor Muy Prolífico
783,Shane Darkness,15,Cuba Olivier,3,28,Elenco Estándar,Actor Promedio
783,Shane Darkness,117,Renee Tracy,3,33,Elenco Estándar,Actor Muy Prolífico
784,Shanghai Tycoon,116,Dan Streep,8,24,Elenco Estándar,Actor Promedio
784,Shanghai Tycoon,159,Laura Brody,8,26,Elenco Estándar,Actor Promedio
784,Shanghai Tycoon,41,Jodie Degeneres,8,29,Elenco Estándar,Actor Promedio
784,Shanghai Tycoon,44,Nick Stallone,8,30,Elenco Estándar,Actor Promedio
784,Shanghai Tycoon,20,Lucille Tracy,8,30,Elenco Estándar,Actor Promedio
784,Shanghai Tycoon,83,Ben Willis,8,33,Elenco Estándar,Actor Muy Prolífico
784,Shanghai Tycoon,60,Henry Berry,8,35,Elenco Estándar,Actor Muy Prolífico
784,Shanghai Tycoon,199,Julia Fawcett,8,15,Elenco Estándar,Actor Promedio
785,Shawshank Bubble,199,Julia Fawcett,10,15,Elenco Grande,Actor Promedio
785,Shawshank Bubble,155,Ian Tandy,10,31,Elenco Grande,Actor Muy Prolífico
785,Shawshank Bubble,163,Christopher West,10,21,Elenco Grande,Actor Promedio
785,Shawshank Bubble,124,Scarlett Bening,10,26,Elenco Grande,Actor Promedio
785,Shawshank Bubble,117,Renee Tracy,10,33,Elenco Grande,Actor Muy Prolífico
785,Shawshank Bubble,144,Angela Witherspoon,10,35,Elenco Grande,Actor Muy Prolífico
785,Shawshank Bubble,109,Sylvester Dern,10,22,Elenco Grande,Actor Promedio
785,Shawshank Bubble,37,Val Bolger,10,35,Elenco Grande,Actor Muy Prolífico
785,Shawshank Bubble,88,Kenneth Pesci,10,20,Elenco Grande,Actor Promedio
785,Shawshank Bubble,19,Bob Fawcett,10,25,Elenco Grande,Actor Promedio
786,Shepherd Midsummer,194,Meryl Allen,5,22,Elenco Estándar,Actor Promedio
786,Shepherd Midsummer,119,Warren Jackman,5,32,Elenco Estándar,Actor Muy Prolífico
786,Shepherd Midsummer,109,Sylvester Dern,5,22,Elenco Estándar,Actor Promedio
786,Shepherd Midsummer,123,Julianne Dench,5,32,Elenco Estándar,Actor Muy Prolífico
786,Shepherd Midsummer,162,Oprah Kilmer,5,25,Elenco Estándar,Actor Promedio
787,Shining Roses,101,Susan Davis,5,33,Elenco Estándar,Actor Muy Prolífico
787,Shining Roses,184,Humphrey Garland,5,29,Elenco Estándar,Actor Promedio
787,Shining Roses,141,Cate Harris,5,28,Elenco Estándar,Actor Promedio
787,Shining Roses,82,Woody Jolie,5,31,Elenco Estándar,Actor Muy Prolífico
787,Shining Roses,47,Julia Barrymore,5,24,Elenco Estándar,Actor Promedio
788,Ship Wonderland,79,Mae Hoffman,8,28,Elenco Estándar,Actor Promedio
788,Ship Wonderland,80,Ralph Cruz,8,28,Elenco Estándar,Actor Promedio
788,Ship Wonderland,94,Kenneth Torn,8,33,Elenco Estándar,Actor Muy Prolífico
788,Ship Wonderland,34,Audrey Olivier,8,25,Elenco Estándar,Actor Promedio
788,Ship Wonderland,119,Warren Jackman,8,32,Elenco Estándar,Actor Muy Prolífico
788,Ship Wonderland,166,Nick Degeneres,8,22,Elenco Estándar,Actor Promedio
788,Ship Wonderland,118,Cuba Allen,8,25,Elenco Estándar,Actor Promedio
788,Ship Wonderland,189,Cuba Birch,8,24,Elenco Estándar,Actor Promedio
789,Shock Cabin,159,Laura Brody,1,26,Elenco Estándar,Actor Promedio
790,Shootist Superfly,47,Julia Barrymore,3,24,Elenco Estándar,Actor Promedio
790,Shootist Superfly,28,Woody Hoffman,3,31,Elenco Estándar,Actor Muy Prolífico
790,Shootist Superfly,55,Fay Kilmer,3,20,Elenco Estándar,Actor Promedio
791,Show Lord,69,Kenneth Paltrow,2,21,Elenco Estándar,Actor Promedio
791,Show Lord,127,Kevin Garland,2,33,Elenco Estándar,Actor Muy Prolífico
792,Shrek License,148,Emily Dee,3,14,Elenco Estándar,Actor Promedio
792,Shrek License,143,River Dean,3,31,Elenco Estándar,Actor Muy Prolífico
792,Shrek License,48,Frances Day-Lewis,3,26,Elenco Estándar,Actor Promedio
793,Shrunk Divine,38,Tom Mckellen,4,25,Elenco Estándar,Actor Promedio
793,Shrunk Divine,28,Woody Hoffman,4,31,Elenco Estándar,Actor Muy Prolífico
793,Shrunk Divine,31,Sissy Sobieski,4,18,Elenco Estándar,Actor Promedio
793,Shrunk Divine,66,Mary Tandy,4,31,Elenco Estándar,Actor Muy Prolífico
794,Side Ark,17,Helen Voight,6,32,Elenco Estándar,Actor Muy Prolífico
794,Side Ark,34,Audrey Olivier,6,25,Elenco Estándar,Actor Promedio
794,Side Ark,160,Chris Depp,6,20,Elenco Estándar,Actor Promedio
794,Side Ark,142,Jada Ryder,6,31,Elenco Estándar,Actor Muy Prolífico
794,Side Ark,167,Laurence Bullock,6,26,Elenco Estándar,Actor Promedio
794,Side Ark,195,Jayne Silverstone,6,27,Elenco Estándar,Actor Promedio
795,Siege Madre,196,Bela Walken,7,30,Elenco Estándar,Actor Promedio
795,Siege Madre,56,Dan Harris,7,28,Elenco Estándar,Actor Promedio
795,Siege Madre,15,Cuba Olivier,7,28,Elenco Estándar,Actor Promedio
795,Siege Madre,50,Natalie Hopkins,7,32,Elenco Estándar,Actor Muy Prolífico
795,Siege Madre,26,Rip Crawford,7,33,Elenco Estándar,Actor Muy Prolífico
795,Siege Madre,122,Salma Nolte,7,25,Elenco Estándar,Actor Promedio
795,Siege Madre,105,Sidney Crowe,7,34,Elenco Estándar,Actor Muy Prolífico
796,Sierra Divide,107,Gina Degeneres,5,42,Elenco Estándar,Actor Muy Prolífico
796,Sierra Divide,102,Walter Torn,5,41,Elenco Estándar,Actor Muy Prolífico
796,Sierra Divide,112,Russell Bacall,5,25,Elenco Estándar,Actor Promedio
796,Sierra Divide,99,Jim Mostel,5,26,Elenco Estándar,Actor Promedio
796,Sierra Divide,198,Mary Keitel,5,40,Elenco Estándar,Actor Muy Prolífico
797,Silence Kane,174,Michael Bening,4,24,Elenco Estándar,Actor Promedio
797,Silence Kane,117,Renee Tracy,4,33,Elenco Estándar,Actor Muy Prolífico
797,Silence Kane,45,Reese Kilmer,4,32,Elenco Estándar,Actor Muy Prolífico
797,Silence Kane,30,Sandra Peck,4,19,Elenco Estándar,Actor Promedio
798,Silverado Goldfinger,4,Jennifer Davis,5,22,Elenco Estándar,Actor Promedio
798,Silverado Goldfinger,42,Tom Miranda,5,27,Elenco Estándar,Actor Promedio
798,Silverado Goldfinger,21,Kirsten Paltrow,5,27,Elenco Estándar,Actor Promedio
798,Silverado Goldfinger,131,Jane Jackman,5,25,Elenco Estándar,Actor Promedio
798,Silverado Goldfinger,165,Al Garland,5,26,Elenco Estándar,Actor Promedio
799,Simon North,158,Vivien Basinger,3,35,Elenco Estándar,Actor Muy Prolífico
799,Simon North,41,Jodie Degeneres,3,29,Elenco Estándar,Actor Promedio
799,Simon North,40,Johnny Cage,3,29,Elenco Estándar,Actor Promedio
800,Sinners Atlantis,58,Christian Akroyd,4,32,Elenco Estándar,Actor Muy Prolífico
800,Sinners Atlantis,17,Helen Voight,4,32,Elenco Estándar,Actor Muy Prolífico
800,Sinners Atlantis,159,Laura Brody,4,26,Elenco Estándar,Actor Promedio
800,Sinners Atlantis,167,Laurence Bullock,4,26,Elenco Estándar,Actor Promedio
801,Sister Freddy,110,Susan Davis,3,21,Elenco Estándar,Actor Promedio
801,Sister Freddy,164,Humphrey Willis,3,26,Elenco Estándar,Actor Promedio
801,Sister Freddy,191,Gregory Gooding,3,30,Elenco Estándar,Actor Promedio
802,Sky Miracle,190,Audrey Bailey,12,27,Elenco Grande,Actor Promedio
802,Sky Miracle,176,Jon Chase,12,29,Elenco Grande,Actor Promedio
802,Sky Miracle,167,Laurence Bullock,12,26,Elenco Grande,Actor Promedio
802,Sky Miracle,157,Greta Malden,12,32,Elenco Grande,Actor Muy Prolífico
802,Sky Miracle,154,Meryl Gibson,12,28,Elenco Grande,Actor Promedio
802,Sky Miracle,102,Walter Torn,12,41,Elenco Grande,Actor Muy Prolífico
802,Sky Miracle,119,Warren Jackman,12,32,Elenco Grande,Actor Muy Prolífico
802,Sky Miracle,159,Laura Brody,12,26,Elenco Grande,Actor Promedio
802,Sky Miracle,92,Kirsten Akroyd,12,34,Elenco Grande,Actor Muy Prolífico
802,Sky Miracle,82,Woody Jolie,12,31,Elenco Grande,Actor Muy Prolífico
802,Sky Miracle,31,Sissy Sobieski,12,18,Elenco Grande,Actor Promedio
802,Sky Miracle,22,Elvis Marx,12,26,Elenco Grande,Actor Promedio
804,Sleeping Suspects,23,Sandra Kilmer,4,37,Elenco Estándar,Actor Muy Prolífico
804,Sleeping Suspects,74,Milla Keitel,4,28,Elenco Estándar,Actor Promedio
804,Sleeping Suspects,21,Kirsten Paltrow,4,27,Elenco Estándar,Actor Promedio
804,Sleeping Suspects,168,Will Wilson,4,31,Elenco Estándar,Actor Muy Prolífico
805,Sleepless Monsoon,129,Daryl Crawford,4,30,Elenco Estándar,Actor Promedio
805,Sleepless Monsoon,27,Julia Mcqueen,4,33,Elenco Estándar,Actor Muy Prolífico
805,Sleepless Monsoon,60,Henry Berry,4,35,Elenco Estándar,Actor Muy Prolífico
805,Sleepless Monsoon,7,Grace Mostel,4,30,Elenco Estándar,Actor Promedio
806,Sleepy Japanese,7,Grace Mostel,6,30,Elenco Estándar,Actor Promedio
806,Sleepy Japanese,198,Mary Keitel,6,40,Elenco Estándar,Actor Muy Prolífico
806,Sleepy Japanese,190,Audrey Bailey,6,27,Elenco Estándar,Actor Promedio
806,Sleepy Japanese,133,Richard Penn,6,30,Elenco Estándar,Actor Promedio
806,Sleepy Japanese,136,Ed Mansfield,6,32,Elenco Estándar,Actor Muy Prolífico
806,Sleepy Japanese,132,Adam Hopper,6,22,Elenco Estándar,Actor Promedio
807,Sleuth Orient,161,Harvey Hope,7,32,Elenco Estándar,Actor Muy Prolífico
807,Sleuth Orient,114,Morgan Mcdormand,7,25,Elenco Estándar,Actor Promedio
807,Sleuth Orient,168,Will Wilson,7,31,Elenco Estándar,Actor Muy Prolífico
807,Sleuth Orient,165,Al Garland,7,26,Elenco Estándar,Actor Promedio
807,Sleuth Orient,91,Christopher Berry,7,20,Elenco Estándar,Actor Promedio
807,Sleuth Orient,80,Ralph Cruz,7,28,Elenco Estándar,Actor Promedio
807,Sleuth Orient,193,Burt Temple,7,23,Elenco Estándar,Actor Promedio
808,Sling Luke,136,Ed Mansfield,3,32,Elenco Estándar,Actor Muy Prolífico
808,Sling Luke,86,Greg Chaplin,3,27,Elenco Estándar,Actor Promedio
808,Sling Luke,18,Dan Torn,3,22,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,84,James Pitt,7,31,Elenco Estándar,Actor Muy Prolífico
809,Slipper Fidelity,63,Cameron Wray,7,19,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,131,Jane Jackman,7,25,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,130,Greta Keitel,7,27,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,174,Michael Bening,7,24,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,165,Al Garland,7,26,Elenco Estándar,Actor Promedio
809,Slipper Fidelity,180,Jeff Silverstone,7,25,Elenco Estándar,Actor Promedio
810,Slums Duck,149,Russell Temple,3,31,Elenco Estándar,Actor Muy Prolífico
810,Slums Duck,102,Walter Torn,3,41,Elenco Estándar,Actor Muy Prolífico
810,Slums Duck,45,Reese Kilmer,3,32,Elenco Estándar,Actor Muy Prolífico
811,Smile Earring,9,Joe Swank,8,25,Elenco Estándar,Actor Promedio
811,Smile Earring,49,Anne Cronyn,8,27,Elenco Estándar,Actor Promedio
811,Smile Earring,2,Nick Wahlberg,8,25,Elenco Estándar,Actor Promedio
811,Smile Earring,5,Johnny Lollobrigida,8,29,Elenco Estándar,Actor Promedio
811,Smile Earring,78,Groucho Sinatra,8,26,Elenco Estándar,Actor Promedio
811,Smile Earring,179,Ed Guiness,8,29,Elenco Estándar,Actor Promedio
811,Smile Earring,149,Russell Temple,8,31,Elenco Estándar,Actor Muy Prolífico
811,Smile Earring,180,Jeff Silverstone,8,25,Elenco Estándar,Actor Promedio
812,Smoking Barbarella,117,Renee Tracy,6,33,Elenco Estándar,Actor Muy Prolífico
812,Smoking Barbarella,158,Vivien Basinger,6,35,Elenco Estándar,Actor Muy Prolífico
812,Smoking Barbarella,85,Minnie Zellweger,6,31,Elenco Estándar,Actor Muy Prolífico
812,Smoking Barbarella,29,Alec Wayne,6,29,Elenco Estándar,Actor Promedio
812,Smoking Barbarella,12,Karl Berry,6,31,Elenco Estándar,Actor Muy Prolífico
812,Smoking Barbarella,52,Carmen Hunt,6,26,Elenco Estándar,Actor Promedio
813,Smoochy Control,95,Daryl Wahlberg,2,31,Elenco Estándar,Actor Muy Prolífico
813,Smoochy Control,195,Jayne Silverstone,2,27,Elenco Estándar,Actor Promedio
814,Snatch Slipper,135,Rita Reynolds,3,20,Elenco Estándar,Actor Promedio
814,Snatch Slipper,124,Scarlett Bening,3,26,Elenco Estándar,Actor Promedio
814,Snatch Slipper,128,Cate Mcqueen,3,30,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,188,Rock Dukakis,9,30,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,169,Kenneth Hoffman,9,29,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,100,Spencer Depp,9,24,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,32,Tim Hackman,9,23,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,9,Joe Swank,9,25,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,55,Fay Kilmer,9,20,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,39,Goldie Brody,9,28,Elenco Estándar,Actor Promedio
815,Snatchers Montezuma,197,Reese West,9,33,Elenco Estándar,Actor Muy Prolífico
815,Snatchers Montezuma,196,Bela Walken,9,30,Elenco Estándar,Actor Promedio
816,Snowman Rollercoaster,181,Matthew Carrey,3,39,Elenco Estándar,Actor Muy Prolífico
816,Snowman Rollercoaster,28,Woody Hoffman,3,31,Elenco Estándar,Actor Muy Prolífico
816,Snowman Rollercoaster,13,Uma Wood,3,35,Elenco Estándar,Actor Muy Prolífico
817,Soldiers Evolution,15,Cuba Olivier,9,28,Elenco Estándar,Actor Promedio
817,Soldiers Evolution,13,Uma Wood,9,35,Elenco Estándar,Actor Muy Prolífico
817,Soldiers Evolution,5,Johnny Lollobrigida,9,29,Elenco Estándar,Actor Promedio
817,Soldiers Evolution,90,Sean Guiness,9,33,Elenco Estándar,Actor Muy Prolífico
817,Soldiers Evolution,35,Judy Dean,9,15,Elenco Estándar,Actor Promedio
817,Soldiers Evolution,198,Mary Keitel,9,40,Elenco Estándar,Actor Muy Prolífico
817,Soldiers Evolution,179,Ed Guiness,9,29,Elenco Estándar,Actor Promedio
817,Soldiers Evolution,153,Minnie Kilmer,9,20,Elenco Estándar,Actor Promedio
817,Soldiers Evolution,112,Russell Bacall,9,25,Elenco Estándar,Actor Promedio
818,Something Duck,159,Laura Brody,3,26,Elenco Estándar,Actor Promedio
818,Something Duck,136,Ed Mansfield,3,32,Elenco Estándar,Actor Muy Prolífico
818,Something Duck,185,Michael Bolger,3,30,Elenco Estándar,Actor Promedio
819,Song Hedwig,182,Debbie Akroyd,5,24,Elenco Estándar,Actor Promedio
819,Song Hedwig,127,Kevin Garland,5,33,Elenco Estándar,Actor Muy Prolífico
819,Song Hedwig,88,Kenneth Pesci,5,20,Elenco Estándar,Actor Promedio
819,Song Hedwig,191,Gregory Gooding,5,30,Elenco Estándar,Actor Promedio
819,Song Hedwig,192,John Suvari,5,29,Elenco Estándar,Actor Promedio
820,Sons Interview,189,Cuba Birch,6,24,Elenco Estándar,Actor Promedio
820,Sons Interview,164,Humphrey Willis,6,26,Elenco Estándar,Actor Promedio
820,Sons Interview,180,Jeff Silverstone,6,25,Elenco Estándar,Actor Promedio
820,Sons Interview,140,Whoopi Hurt,6,32,Elenco Estándar,Actor Muy Prolífico
820,Sons Interview,46,Parker Goldberg,6,24,Elenco Estándar,Actor Promedio
820,Sons Interview,23,Sandra Kilmer,6,37,Elenco Estándar,Actor Muy Prolífico
821,Sorority Queen,26,Rip Crawford,4,33,Elenco Estándar,Actor Muy Prolífico
821,Sorority Queen,152,Ben Harris,4,23,Elenco Estándar,Actor Promedio
821,Sorority Queen,141,Cate Harris,4,28,Elenco Estándar,Actor Promedio
821,Sorority Queen,143,River Dean,4,31,Elenco Estándar,Actor Muy Prolífico
822,Soup Wisdom,145,Kim Allen,2,28,Elenco Estándar,Actor Promedio
822,Soup Wisdom,103,Matthew Leigh,2,30,Elenco Estándar,Actor Promedio
823,South Wait,73,Gary Penn,2,26,Elenco Estándar,Actor Promedio
823,South Wait,70,Michelle Mcconaughey,2,23,Elenco Estándar,Actor Promedio
824,Spartacus Cheaper,158,Vivien Basinger,3,35,Elenco Estándar,Actor Muy Prolífico
824,Spartacus Cheaper,98,Chris Bridges,3,27,Elenco Estándar,Actor Promedio
824,Spartacus Cheaper,180,Jeff Silverstone,3,25,Elenco Estándar,Actor Promedio
825,Speakeasy Date,161,Harvey Hope,3,32,Elenco Estándar,Actor Muy Prolífico
825,Speakeasy Date,92,Kirsten Akroyd,3,34,Elenco Estándar,Actor Muy Prolífico
825,Speakeasy Date,44,Nick Stallone,3,30,Elenco Estándar,Actor Promedio
826,Speed Suit,97,Meg Hawke,6,27,Elenco Estándar,Actor Promedio
826,Speed Suit,6,Bette Nicholson,6,20,Elenco Estándar,Actor Promedio
826,Speed Suit,23,Sandra Kilmer,6,37,Elenco Estándar,Actor Muy Prolífico
826,Speed Suit,129,Daryl Crawford,6,30,Elenco Estándar,Actor Promedio
826,Speed Suit,160,Chris Depp,6,20,Elenco Estándar,Actor Promedio
826,Speed Suit,168,Will Wilson,6,31,Elenco Estándar,Actor Muy Prolífico
827,Spice Sorority,176,Jon Chase,11,29,Elenco Grande,Actor Promedio
827,Spice Sorority,174,Michael Bening,11,24,Elenco Grande,Actor Promedio
827,Spice Sorority,177,Gene Mckellen,11,27,Elenco Grande,Actor Promedio
827,Spice Sorority,114,Morgan Mcdormand,11,25,Elenco Grande,Actor Promedio
827,Spice Sorority,191,Gregory Gooding,11,30,Elenco Grande,Actor Promedio
827,Spice Sorority,38,Tom Mckellen,11,25,Elenco Grande,Actor Promedio
827,Spice Sorority,28,Woody Hoffman,11,31,Elenco Grande,Actor Muy Prolífico
827,Spice Sorority,3,Ed Chase,11,22,Elenco Grande,Actor Promedio
827,Spice Sorority,81,Scarlett Damon,11,36,Elenco Grande,Actor Muy Prolífico
827,Spice Sorority,55,Fay Kilmer,11,20,Elenco Grande,Actor Promedio
827,Spice Sorority,43,Kirk Jovovich,11,26,Elenco Grande,Actor Promedio
828,Spiking Element,95,Daryl Wahlberg,6,31,Elenco Estándar,Actor Muy Prolífico
828,Spiking Element,182,Debbie Akroyd,6,24,Elenco Estándar,Actor Promedio
828,Spiking Element,175,William Hackman,6,27,Elenco Estándar,Actor Promedio
828,Spiking Element,101,Susan Davis,6,33,Elenco Estándar,Actor Muy Prolífico
828,Spiking Element,102,Walter Torn,6,41,Elenco Estándar,Actor Muy Prolífico
828,Spiking Element,193,Burt Temple,6,23,Elenco Estándar,Actor Promedio
829,Spinal Rocky,66,Mary Tandy,8,31,Elenco Estándar,Actor Muy Prolífico
829,Spinal Rocky,46,Parker Goldberg,8,24,Elenco Estándar,Actor Promedio
829,Spinal Rocky,50,Natalie Hopkins,8,32,Elenco Estándar,Actor Muy Prolífico
829,Spinal Rocky,24,Cameron Streep,8,24,Elenco Estándar,Actor Promedio
829,Spinal Rocky,91,Christopher Berry,8,20,Elenco Estándar,Actor Promedio
829,Spinal Rocky,98,Chris Bridges,8,27,Elenco Estándar,Actor Promedio
829,Spinal Rocky,112,Russell Bacall,8,25,Elenco Estándar,Actor Promedio
829,Spinal Rocky,141,Cate Harris,8,28,Elenco Estándar,Actor Promedio
830,Spirit Flintstones,140,Whoopi Hurt,11,32,Elenco Grande,Actor Muy Prolífico
830,Spirit Flintstones,143,River Dean,11,31,Elenco Grande,Actor Muy Prolífico
830,Spirit Flintstones,158,Vivien Basinger,11,35,Elenco Grande,Actor Muy Prolífico
830,Spirit Flintstones,120,Penelope Monroe,11,27,Elenco Grande,Actor Promedio
830,Spirit Flintstones,174,Michael Bening,11,24,Elenco Grande,Actor Promedio
830,Spirit Flintstones,191,Gregory Gooding,11,30,Elenco Grande,Actor Promedio
830,Spirit Flintstones,27,Julia Mcqueen,11,33,Elenco Grande,Actor Muy Prolífico
830,Spirit Flintstones,87,Spencer Peck,11,21,Elenco Grande,Actor Promedio
830,Spirit Flintstones,60,Henry Berry,11,35,Elenco Grande,Actor Muy Prolífico
830,Spirit Flintstones,46,Parker Goldberg,11,24,Elenco Grande,Actor Promedio
830,Spirit Flintstones,84,James Pitt,11,31,Elenco Grande,Actor Muy Prolífico
831,Spirited Casualties,61,Christian Neeson,5,25,Elenco Estándar,Actor Promedio
831,Spirited Casualties,39,Goldie Brody,5,28,Elenco Estándar,Actor Promedio
831,Spirited Casualties,105,Sidney Crowe,5,34,Elenco Estándar,Actor Muy Prolífico
831,Spirited Casualties,117,Renee Tracy,5,33,Elenco Estándar,Actor Muy Prolífico
831,Spirited Casualties,107,Gina Degeneres,5,42,Elenco Estándar,Actor Muy Prolífico
832,Splash Gump,164,Humphrey Willis,10,26,Elenco Grande,Actor Promedio
832,Splash Gump,137,Morgan Williams,10,27,Elenco Grande,Actor Promedio
832,Splash Gump,165,Al Garland,10,26,Elenco Grande,Actor Promedio
832,Splash Gump,13,Uma Wood,10,35,Elenco Grande,Actor Muy Prolífico
832,Splash Gump,1,Penelope Guiness,10,19,Elenco Grande,Actor Promedio
832,Splash Gump,24,Cameron Streep,10,24,Elenco Grande,Actor Promedio
832,Splash Gump,64,Ray Johansson,10,30,Elenco Grande,Actor Promedio
